phase,anomaly_type,start_timestamp,end_timestamp,duration_sec,det_a_id,det_b_id,on_det_id,description
1,isolated_pulse,1785620806.9,1785620807.5,0.5999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.600s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785620808.1,1785620809.5,1.4000000953674316,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.400s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785620810.2,1785620814.2,4.0,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 4.000s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785620814.5,1785620814.9,0.40000009536743164,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.400s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785621928.8,1785621929.3,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785621931.4,1785621932.6,1.1999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.200s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785621933.7,1785621934.7,1.0,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 1.000s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785621936.1,1785621936.4,0.3000001907348633,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.300s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622156.7,1785622157.6,0.8999998569488525,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.900s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622158.7,1785622159.2,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622160.0,1785622162.1,2.0999999046325684,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 2.100s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622163.0,1785622165.5,2.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 2.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622166.0,1785622166.5,0.5,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.500s; Det 43 was completely OFF in ±5.0s window
1,isolated_pulse,1785622166.9,1785622167.6,0.6999998092651367,29,43,29,Ph1: Det 29 isolated pulse ON/OFF for 0.700s; Det 43 was completely OFF in ±5.0s window
